edge_id,length
:307561926_0,10.56
:307561926_1,11.07
:307561926_2,4.67
:307561926_3,6.88
:307561926_4,12.53
:307561926_5,4.67
:307561926_6,5.60
:307561926_7,10.09
:307561926_8,4.67
:307561934_0,10.55
:307561934_1,11.12
:307561934_2,4.67
:307561934_3,7.11
:307561934_4,12.74
:307561934_5,4.67
:307561934_6,5.65
:307561934_7,10.16
:307561934_8,4.67
:307561943_0,9.77
:307561943_1,10.35
:307561943_2,4.67
:307561943_3,5.05
:307561943_4,10.35
:307561943_5,4.67
:307561943_6,5.05
:307561943_7,9.52
:307561943_8,4.67
:307561961_0,9.34
:307561961_1,10.36
:307561961_2,4.67
:307561961_3,5.05
:307561961_4,10.14
:307561961_5,4.67
:307561961_6,5.18
:307561961_7,9.39
:307561961_8,4.67
:307561970_0,5.31
:307561970_1,9.93
:307561970_2,4.67
:307561970_3,8.03
:307561970_4,10.40
:307561970_5,9.03
:307561970_6,10.83
:307561970_7,8.52
:307561970_8,4.67
:307562017_0,14.51
:307562017_1,2.06
:307562017_8,2.61
:307562017_2,14.63
:307562017_3,14.78
:307562017_4,2.56
:307562017_9,2.11
:307562017_5,9.05
:307562017_6,14.49
:307562017_7,4.67
:307562020_0,8.45
:307562020_1,8.60
:307562020_2,2.44
:307562020_5,2.24
:307562020_3,8.17
:307562020_4,2.34
:307562020_6,2.34
:307562038_0,4.67
:307562044_0,23.62
:307562044_1,23.74
:307562044_2,4.67
:307562044_3,23.29
:307562044_4,2.34
:307562044_5,2.34
:307562045_0,0.10
:307562045_1,0.27
:307562048_0,9.39
:307562048_1,7.89
:307562048_2,7.83
:307562048_3,4.67
:307562053_0,11.13
:307562053_1,7.93
:307562053_2,4.67
:307562053_3,10.00
:307562053_4,11.52
:307562053_5,8.95
:307562053_6,9.77
:307562053_7,9.48
:307562053_8,8.02
:307562063_0,5.06
:307562063_1,9.18
:307562063_2,5.48
:307562063_3,4.67
:307562070_0,6.10
:307562070_1,5.28
:307562258_0,9.23
:307562258_1,7.44
:307562258_3,2.21
:307562258_4,2.46
:307562265_0,9.29
:307562265_1,16.12
:307562265_2,16.61
:307562265_3,10.39
:307562265_4,11.63
:307562265_5,16.70
:307562265_6,6.25
:307562265_7,2.86
:307562265_16,9.18
:307562265_17,2.01
:307562265_8,9.42
:307562265_9,15.60
:307562265_10,15.59
:307562265_11,4.67
:307562265_12,10.43
:307562265_13,15.69
:307562265_14,4.91
:307562265_15,2.22
:307562265_18,9.58
:307562265_19,2.45
:307562281_0,4.67
:307562356_0,9.15
:307562356_1,14.50
:307562356_2,5.94
:307562356_3,2.34
:307562356_16,8.35
:307562356_17,2.34
:307562356_4,9.03
:307562356_5,14.48
:307562356_6,14.32
:307562356_7,4.67
:307562356_8,9.25
:307562356_9,14.51
:307562356_10,5.93
:307562356_11,2.34
:307562356_18,8.29
:307562356_19,2.34
:307562356_12,9.03
:307562356_13,14.54
:307562356_14,14.29
:307562356_15,4.67
:307562358_0,9.12
:307562358_1,14.40
:307562358_2,2.34
:307562358_9,2.34
:307562358_3,14.41
:307562358_4,5.93
:307562358_5,2.34
:307562358_10,8.33
:307562358_11,2.34
:307562358_6,9.04
:307562358_7,14.22
:307562358_8,4.67
:307882608_0,8.81
:307882608_1,2.34
:307882608_4,2.34
:307882608_2,8.81
:307882608_3,2.34
:307882608_5,2.34
:307882614_0,14.65
:307882614_1,6.20
:307882614_2,2.34
:307882614_9,8.57
:307882614_10,2.34
:307882614_3,9.05
:307882614_4,14.49
:307882614_5,4.67
:307882614_6,9.70
:307882614_7,14.52
:307882614_8,2.34
:307882614_11,2.34
:307882615_0,4.67
:307882617_0,4.67
:307882801_0,22.36
:307882801_1,0.73
:307882801_4,0.73
:307882801_2,22.10
:307882801_3,0.73
:307882801_5,0.73
:307882833_0,1.46
:307882834_0,3.04
:307882834_1,1.46
:307882834_2,3.04
:307882834_3,1.46
:307882839_0,20.42
:307882839_1,0.73
:307882839_4,0.73
:307882839_2,20.51
:307882839_3,0.73
:307882839_5,0.73
:307882851_0,8.90
:307882851_1,0.73
:307882851_4,0.73
:307882851_2,8.96
:307882851_3,0.73
:307882851_5,0.73
:307883368_0,4.79
:307883368_1,0.73
:307883368_4,0.73
:307883368_2,3.87
:307883368_3,0.73
:307883368_5,0.73
:307883371_0,11.05
:307883371_1,9.13
:307883371_2,1.48
:307883371_3,3.76
:307883371_4,11.09
:307883371_5,1.46
:307883371_6,11.18
:307883371_7,11.39
:307883371_8,1.46
:307883373_0,3.37
:307883373_1,6.46
:307883373_2,1.46
:307883373_3,3.21
:307883373_4,5.73
:307883373_5,5.07
:307883373_6,6.53
:307883373_7,6.00
:307883373_8,1.46
:307886435_0,9.03
:307886435_1,14.40
:307886435_2,2.34
:307886435_9,2.34
:307886435_3,14.40
:307886435_4,5.90
:307886435_5,2.34
:307886435_10,8.31
:307886435_11,2.34
:307886435_6,9.10
:307886435_7,14.24
:307886435_8,4.67
:307889344_0,5.26
:307889344_1,9.41
:307889344_2,2.34
:307889344_9,2.34
:307889344_3,9.41
:307889344_4,5.24
:307889344_5,2.34
:307889344_10,5.24
:307889344_11,2.34
:307889344_6,5.08
:307889344_7,10.19
:307889344_8,4.67
:307890215_0,5.91
:307890215_1,2.34
:307890215_4,2.34
:307890215_2,5.81
:307890215_3,2.34
:307890215_5,2.34
:307890281_0,5.00
:307890281_1,2.34
:307890281_4,2.34
:307890281_2,5.01
:307890281_3,2.34
:307890281_5,2.34
:307891660_0,5.13
:307891660_1,2.34
:307891660_4,2.34
:307891660_2,5.13
:307891660_3,2.34
:307891660_5,2.34
:307891866_0,5.04
:307891866_1,2.34
:307891866_4,2.34
:307891866_2,5.04
:307891866_3,2.34
:307891866_5,2.34
:307891877_0,5.00
:307891877_1,2.34
:307891877_4,2.34
:307891877_2,5.00
:307891877_3,2.34
:307891877_5,2.34
:307892025_0,5.00
:307892025_1,2.34
:307892025_4,2.34
:307892025_2,5.00
:307892025_3,2.34
:307892025_5,2.34
:307892833_0,3.22
:307892833_1,5.15
:307892833_2,1.65
:307892833_3,2.34
:307892833_16,5.34
:307892833_17,2.34
:307892833_4,3.75
:307892833_5,9.50
:307892833_6,8.70
:307892833_7,1.46
:307892833_8,3.23
:307892833_9,5.41
:307892833_10,1.68
:307892833_11,2.34
:307892833_18,5.12
:307892833_19,2.34
:307892833_12,3.32
:307892833_13,9.50
:307892833_14,8.97
:307892833_15,1.46
:307898596_0,14.36
:307898596_1,5.89
:307898596_2,2.34
:307898596_9,8.36
:307898596_10,2.34
:307898596_3,9.03
:307898596_4,14.20
:307898596_5,4.67
:307898596_6,9.13
:307898596_7,14.39
:307898596_8,2.34
:307898596_11,2.34
:307898628_0,9.04
:307898628_1,14.46
:307898628_2,5.84
:307898628_3,2.34
:307898628_16,8.61
:307898628_17,2.34
:307898628_4,9.12
:307898628_5,14.59
:307898628_6,14.30
:307898628_7,4.67
:307898628_8,9.43
:307898628_9,14.56
:307898628_10,5.99
:307898628_11,2.34
:307898628_18,8.35
:307898628_19,2.34
:307898628_12,9.35
:307898628_13,14.97
:307898628_14,14.49
:307898628_15,4.67
:307898641_0,4.78
:307898641_1,8.48
:307898641_2,2.34
:307898641_9,2.34
:307898641_3,6.06
:307898641_4,4.14
:307898641_5,2.34
:307898641_10,4.54
:307898641_11,2.34
:307898641_6,4.72
:307898641_7,8.54
:307898641_8,4.67
:307898650_0,14.62
:307898650_1,6.10
:307898650_2,2.34
:307898650_9,8.24
:307898650_10,2.34
:307898650_3,9.26
:307898650_4,14.45
:307898650_5,4.67
:307898650_6,9.04
:307898650_7,14.48
:307898650_8,2.34
:307898650_11,2.34
:3099753475_0,5.57
:3099753477_0,5.51
:310337800_0,3.56
:310337800_1,4.61
:310337800_2,1.46
:310337800_3,3.30
:310337800_4,5.81
:310337800_5,1.46
:310337800_6,5.28
:310337800_7,4.87
:310337800_8,1.46
:310337810_0,8.02
:310337810_1,7.11
:310337810_2,1.50
:310337810_3,3.42
:310337810_4,8.22
:310337810_5,1.46
:310337810_6,7.79
:310337810_7,8.01
:310337810_8,1.46
:310337812_0,5.26
:310337812_1,1.46
:310337812_2,4.96
:310337812_3,1.46
:310337814_0,7.07
:310337814_1,7.94
:310337814_2,1.46
:310337814_3,3.77
:310337814_4,7.29
:310337814_5,1.46
:310337814_6,6.68
:310337814_7,6.98
:310337814_8,1.46
:3114859311_0,7.77
:3114859311_1,14.31
:3114859311_4,2.34
:3114859311_14,2.34
:3114859311_5,14.11
:3114859311_8,5.04
:3114859311_9,2.34
:3114859311_15,13.16
:3114859311_16,2.34
:3114859311_10,7.68
:3114859311_11,20.75
:3114859311_12,17.98
:3114859311_13,4.67
:3127768210_0,9.03
:3127768210_1,14.50
:3127768210_2,11.87
:3127768210_3,11.39
:3127768210_4,4.11
:3127768210_5,2.34
:3127768210_9,7.72
:3127768210_10,2.34
:3127768210_6,9.33
:3127768210_7,11.39
:3127768210_8,2.34
:3127768210_11,2.34
:3129213432_0,10.25
:3129213432_1,11.99
:3129213432_2,4.67
:3129213432_3,11.99
:3129213432_4,16.11
:3129213432_5,4.67
:3129213432_6,6.61
:3129213432_7,12.75
:3129213432_8,4.67
:3133984285_0,5.00
:3133984285_1,2.34
:3133984285_4,2.34
:3133984285_2,5.00
:3133984285_3,2.34
:3133984285_5,2.34
:3135056162_0,9.40
:3135056162_1,10.17
:3135056162_2,4.67
:3135056162_3,5.13
:3135056162_4,10.32
:3135056162_5,4.67
:3135056162_6,5.04
:3135056162_7,9.40
:3135056162_8,4.67
:3135056165_0,9.40
:3135056165_1,10.17
:3135056165_2,4.67
:3135056165_3,5.08
:3135056165_4,10.25
:3135056165_5,4.67
:3135056165_6,5.02
:3135056165_7,9.40
:3135056165_8,4.67
:3136817577_0,5.06
:3136817577_1,9.42
:3136817577_2,2.34
:3136817577_9,2.34
:3136817577_3,9.44
:3136817577_4,5.01
:3136817577_5,2.34
:3136817577_10,5.18
:3136817577_11,2.34
:3136817577_6,5.19
:3136817577_7,10.40
:3136817577_8,4.67
:3136817578_0,9.45
:3136817578_1,5.78
:3136817578_2,2.47
:3136817578_9,4.41
:3136817578_10,2.21
:3136817578_3,5.01
:3136817578_4,9.76
:3136817578_5,4.67
:3136817578_6,4.84
:3136817578_7,9.51
:3136817578_8,2.05
:3136817578_11,3.04
:3139310597_0,4.67
:3139310603_0,4.64
:3139310603_1,2.64
:3139310603_4,2.12
:3139310603_2,5.76
:3139310603_3,2.34
:3139310603_5,2.34
:3139310604_0,8.85
:3139310604_1,2.34
:3139310604_4,2.34
:3139310604_2,7.93
:3139310604_3,2.34
:3139310604_5,2.34
:3139310610_0,5.88
:3139310610_1,2.34
:3139310610_4,2.34
:3139310610_2,5.36
:3139310610_3,2.34
:3139310610_5,2.34
:3139310611_0,4.67
:3139310615_0,4.44
:3139310615_1,4.67
:3139310615_2,4.82
:3139310615_3,4.67
:3139310617_0,4.93
:3139310617_1,2.34
:3139310617_4,2.34
:3139310617_2,5.00
:3139310617_3,2.34
:3139310617_5,2.34
:3139310624_0,4.74
:3139310624_1,2.34
:3139310624_4,2.34
:3139310624_2,4.92
:3139310624_3,2.34
:3139310624_5,2.34
:3139310625_0,5.54
:3139310625_1,2.34
:3139310625_4,2.34
:3139310625_2,5.18
:3139310625_3,2.34
:3139310625_5,2.34
:3139310626_0,8.26
:3139310626_1,9.93
:3139310626_2,4.67
:3139310626_3,4.94
:3139310626_4,9.43
:3139310626_5,4.67
:3139310626_6,5.08
:3139310626_7,9.08
:3139310626_8,4.71
:3139310627_0,4.67
:3139311633_0,5.50
:3139311633_1,2.34
:3139311633_4,2.34
:3139311633_2,5.33
:3139311633_3,2.34
:3139311633_5,2.34
:3139311634_0,5.03
:3139311634_1,2.34
:3139311634_4,2.34
:3139311634_2,5.03
:3139311634_3,2.34
:3139311634_5,2.34
:3139311635_0,4.91
:3139311635_1,4.67
:3139311635_2,4.99
:3139311635_3,4.67
:3139311642_0,5.86
:3139311642_1,5.26
:3139311642_2,3.71
:3139311642_3,4.67
:3139311643_0,8.23
:3139311643_1,1.55
:3139311643_4,3.47
:3139311643_2,6.93
:3139311643_3,2.17
:3139311643_5,2.51
:31432265_0,8.30
:31432265_1,10.37
:31432265_2,19.21
:31432265_3,8.24
:31432267_0,8.12
:31432267_1,8.35
:31432267_2,10.36
:31432267_3,19.20
:3149273089_0,7.57
:3149273089_1,16.68
:3149273089_2,17.10
:3149273089_3,4.67
:3149273089_4,8.71
:3149273089_5,13.05
:3149273089_6,12.96
:3149273089_7,4.67
:3149273089_8,8.01
:3149273089_9,14.73
:3149273089_10,16.09
:3149273089_11,2.34
:3149273089_16,2.34
:3149273089_12,16.13
:3149273089_13,8.25
:3149273089_14,8.25
:3149273089_15,2.34
:3149273089_17,10.11
:3149273089_18,10.97
:3149273089_19,2.34
:3149273090_0,12.79
:3149273090_1,13.41
:3149273090_2,4.67
:3149273090_3,5.83
:3149273090_4,12.31
:3149273090_5,4.67
:3149273090_6,6.78
:3149273090_7,10.84
:3149273090_8,4.67
:3149273091_0,9.30
:3149273091_1,10.19
:3149273091_2,4.67
:3149273091_3,5.01
:3149273091_4,10.11
:3149273091_5,4.67
:3149273091_6,5.05
:3149273091_7,9.37
:3149273091_8,4.67
:3149273092_0,5.04
:3149273092_1,10.20
:3149273092_2,4.67
:3149273092_3,5.01
:3149273092_4,9.39
:3149273092_5,2.34
:3149273092_9,2.34
:3149273092_6,9.37
:3149273092_7,5.05
:3149273092_8,2.34
:3149273092_10,5.09
:3149273092_11,2.34
:3149273093_0,5.43
:3149273093_1,10.63
:3149273093_2,4.67
:3149273093_3,5.11
:3149273093_4,9.39
:3149273093_5,2.34
:3149273093_9,2.34
:3149273093_6,9.30
:3149273093_7,4.77
:3149273093_8,2.34
:3149273093_10,5.38
:3149273093_11,2.34
:3149291550_0,5.02
:3149291550_1,10.17
:3149291550_2,4.67
:3149291550_3,5.06
:3149291550_4,9.40
:3149291550_5,2.34
:3149291550_9,2.34
:3149291550_6,9.40
:3149291550_7,5.12
:3149291550_8,2.34
:3149291550_10,5.12
:3149291550_11,2.34
:3149291551_0,4.67
:3149309712_0,9.51
:3149309712_1,10.74
:3149309712_2,4.67
:3149309712_3,5.14
:3149309712_4,10.26
:3149309712_5,4.67
:3149309712_6,5.47
:3149309712_7,9.46
:3149309712_8,4.67
:3149309714_0,4.67
:3149340285_0,4.67
:3168460429_0,5.12
:3168460429_1,2.34
:3168460429_4,2.34
:3168460429_2,5.05
:3168460429_3,2.34
:3168460429_5,2.34
:3168460430_0,4.94
:3168460430_1,2.34
:3168460430_4,2.34
:3168460430_2,5.03
:3168460430_3,2.34
:3168460430_5,2.34
:3168460432_0,5.01
:3168460432_1,2.34
:3168460432_4,2.34
:3168460432_2,5.02
:3168460432_3,2.34
:3168460432_5,2.34
:319137780#1-AddedOnRampNode_0,8.00
:319138582_0,9.03
:319138582_1,2.55
:319138582_4,2.12
:319138582_2,9.12
:319138582_3,14.40
:319284132-AddedOnRampNode_0,8.00
:319438812_0,5.05
:319438812_1,2.34
:319438812_4,2.34
:319438812_2,5.05
:319438812_3,2.34
:319438812_5,2.34
:319438825_0,9.25
:319438825_1,13.16
:319438825_2,4.67
:319438825_3,12.48
:319438825_4,15.76
:319438825_6,10.35
:319438825_7,18.04
:319438825_8,13.80
:319438825_9,10.94
:321312362_0,1.46
:321507141_0,14.42
:321507141_1,5.95
:321507141_2,2.34
:321507141_9,8.56
:321507141_10,2.34
:321507141_3,9.04
:321507141_4,14.32
:321507141_5,4.67
:321507141_6,9.46
:321507141_7,14.42
:321507141_8,2.34
:321507141_11,2.34
:3216835147_0,3.94
:3216835147_1,6.42
:3216835147_2,0.73
:3216835147_9,0.73
:3216835147_3,3.28
:3216835147_4,5.69
:3216835147_5,4.70
:3216835147_6,6.41
:3216835147_7,3.41
:3216835147_8,0.73
:3216835147_10,2.79
:3216835147_11,0.73
:3216835148_0,5.24
:3216835148_1,10.06
:3216835148_2,7.37
:3216835148_4,5.20
:3216835149_0,3.22
:3216835149_1,5.23
:3216835149_2,4.43
:3216835149_3,6.36
:3216835149_4,3.44
:3216835149_5,0.73
:3216835149_9,2.51
:3216835149_10,0.73
:3216835149_6,3.52
:3216835149_7,6.35
:3216835149_8,0.73
:3216835149_11,0.73
:3216835150_0,9.87
:3216835150_1,5.89
:3216835150_2,5.89
:3216835150_3,7.05
:3216839382_0,3.69
:3216839382_1,6.83
:3216839382_2,0.73
:3216839382_9,0.73
:3216839382_3,4.88
:3216839382_4,6.10
:3216839382_5,4.40
:3216839382_6,6.76
:3216839382_7,3.97
:3216839382_8,0.73
:3216839382_10,2.62
:3216839382_11,0.73
:3222747258_0,7.21
:3222747258_1,2.34
:3222747258_4,2.34
:3222747258_2,7.22
:3222747258_3,2.34
:3222747258_5,2.34
:3222751071_0,5.00
:3222751071_1,2.34
:3222751071_4,2.34
:3222751071_2,5.00
:3222751071_3,2.34
:3222751071_5,2.34
:3222756735_0,10.52
:3222756735_1,2.12
:3222756735_4,2.64
:3222756735_2,10.76
:3222756735_3,2.34
:3222756735_5,2.34
:3222756739_0,5.01
:3222756739_1,2.34
:3222756739_4,2.34
:3222756739_2,5.02
:3222756739_3,2.34
:3222756739_5,2.34
:3222756740_0,5.55
:3222756740_1,2.17
:3222756740_4,2.56
:3222756740_2,5.79
:3222756740_3,2.34
:3222756740_5,2.34
:3244785106_0,7.67
:3244785106_1,4.68
:3244785106_2,2.34
:3244785106_9,4.89
:3244785106_10,2.34
:3244785106_3,4.86
:3244785106_4,9.29
:3244785106_5,4.67
:3244785106_6,5.01
:3244785106_7,8.86
:3244785106_8,2.34
:3244785106_11,2.34
:3244785109_0,5.71
:3244785109_1,11.04
:3244785109_2,4.67
:3244785109_3,7.46
:3244785109_4,10.19
:3244785109_5,4.67
:3244785109_6,10.27
:3244785109_7,12.96
:3244785109_8,4.67
:3244785118_0,9.61
:3244785118_1,10.29
:3244785118_2,4.67
:3244785118_3,5.26
:3244785118_4,10.55
:3244785118_5,4.67
:3244785118_6,5.10
:3244785118_7,9.48
:3244785118_8,4.67
:3244785120_0,5.03
:3244785120_1,13.09
:3244785120_2,5.68
:3244785120_3,9.45
:3244785120_4,11.12
:3244785120_5,4.67
:3244785120_6,11.27
:3244785120_7,12.04
:3244785120_8,4.67
:3244785124_0,5.02
:3244785124_1,9.48
:3244785124_2,2.05
:3244785124_3,2.34
:3244785124_16,8.17
:3244785124_17,2.34
:3244785124_4,5.10
:3244785124_5,9.47
:3244785124_6,10.21
:3244785124_7,4.67
:3244785124_8,5.01
:3244785124_9,9.48
:3244785124_10,2.05
:3244785124_11,2.34
:3244785124_18,8.18
:3244785124_19,2.34
:3244785124_12,5.11
:3244785124_13,9.48
:3244785124_14,10.23
:3244785124_15,4.67
:3244785128_0,6.13
:3244785128_1,8.46
:3244785128_2,4.67
:3244785128_3,5.85
:3244785128_4,10.12
:3244785128_5,4.67
:3244785128_6,4.99
:3244785128_7,8.59
:3244785128_8,4.67
:3250309628_0,5.59
:3250309628_1,2.34
:3250309628_4,2.34
:3250309628_2,5.59
:3250309628_3,2.34
:3250309628_5,2.34
:3250309629_0,5.06
:3250309629_1,9.44
:3250309629_2,10.19
:3250309629_3,4.67
:3250309629_4,5.01
:3250309629_5,9.44
:3250309629_6,10.20
:3250309629_7,4.67
:3250309629_8,5.06
:3250309629_9,9.44
:3250309629_10,10.20
:3250309629_11,4.67
:3250309629_12,5.01
:3250309629_13,9.44
:3250309629_14,10.20
:3250309629_15,4.67
:3250309632_0,5.07
:3250309632_1,9.60
:3250309632_2,8.03
:3250309632_3,6.58
:3250309632_4,7.92
:3250309632_5,4.67
:3250309632_6,5.39
:3250309632_7,6.58
:3250309632_8,4.67
:3250309636_0,5.50
:3250309636_1,2.34
:3250309636_4,2.34
:3250309636_2,5.50
:3250309636_3,2.34
:3250309636_5,2.34
:3250309638_0,8.01
:3252789305_0,6.52
:3252789305_1,4.67
:3252789305_2,5.45
:3252789305_3,9.78
:3253883137_0,4.67
:3253883143_0,8.89
:3253883143_1,5.07
:3253883143_2,2.34
:3253883143_9,5.07
:3253883143_10,2.34
:3253883143_3,5.00
:3253883143_4,9.91
:3253883143_5,4.67
:3253883143_6,5.14
:3253883143_7,9.24
:3253883143_8,2.34
:3253883143_11,2.34
:3255452907_0,5.03
:3255452907_1,0.73
:3255452907_4,0.73
:3255452907_2,5.06
:3255452907_3,0.73
:3255452907_5,0.73
:3255456457_0,8.16
:3255468097_0,5.66
:3255468097_1,6.60
:3255468097_2,4.37
:3255468097_3,7.62
:3255468097_4,8.24
:3255468097_5,1.46
:3255468097_6,3.96
:3255468097_7,7.62
:3255468097_8,1.46
:3255468098_0,3.36
:3255468098_1,5.12
:3255468098_2,1.62
:3255468098_3,2.34
:3255468098_16,5.13
:3255468098_17,2.34
:3255468098_4,3.22
:3255468098_5,9.44
:3255468098_6,8.74
:3255468098_7,1.46
:3255468098_8,3.35
:3255468098_9,5.12
:3255468098_10,1.62
:3255468098_11,2.34
:3255468098_18,5.13
:3255468098_19,2.34
:3255468098_12,3.22
:3255468098_13,9.44
:3255468098_14,8.74
:3255468098_15,1.46
:3255468101_0,3.35
:3255468101_1,5.11
:3255468101_2,1.61
:3255468101_3,2.34
:3255468101_16,5.13
:3255468101_17,2.34
:3255468101_4,3.22
:3255468101_5,9.44
:3255468101_6,8.74
:3255468101_7,1.46
:3255468101_8,3.35
:3255468101_9,5.11
:3255468101_10,1.62
:3255468101_11,2.34
:3255468101_18,5.13
:3255468101_19,2.34
:3255468101_12,3.22
:3255468101_13,9.44
:3255468101_14,8.74
:3255468101_15,1.46
:3255468102_0,3.85
:3255468102_1,6.54
:3255468102_2,1.46
:3255468102_3,3.73
:3255468102_4,5.40
:3255468102_5,4.94
:3255468102_6,6.54
:3255468102_7,6.07
:3255468102_8,1.46
:3255468103_0,5.53
:3255468103_1,6.63
:3255468103_2,4.35
:3255468103_3,7.53
:3255468103_4,7.20
:3255468103_5,1.46
:3255468103_6,3.11
:3255468103_7,7.53
:3255468103_8,1.46
:3255468104_0,3.70
:3255468104_1,5.47
:3255468104_2,1.82
:3255468104_3,2.34
:3255468104_16,5.33
:3255468104_17,2.34
:3255468104_4,3.21
:3255468104_5,9.54
:3255468104_6,8.71
:3255468104_7,1.46
:3255468104_8,3.50
:3255468104_9,5.17
:3255468104_10,1.48
:3255468104_11,2.34
:3255468104_18,5.12
:3255468104_19,2.34
:3255468104_12,3.35
:3255468104_13,9.74
:3255468104_14,9.11
:3255468104_15,1.46
:3255468106_0,5.87
:3255468106_1,0.73
:3255468106_4,0.73
:3255468106_2,5.86
:3255468106_3,0.73
:3255468106_5,0.73
:3255619359_0,5.25
:3255619359_1,10.46
:3255619359_2,4.67
:3255619359_3,5.07
:3255619359_4,9.41
:3255619359_5,2.34
:3255619359_9,2.34
:3255619359_6,9.41
:3255619359_7,4.98
:3255619359_8,2.34
:3255619359_10,5.20
:3255619359_11,2.34
:3255619564_0,5.73
:3255619564_1,12.79
:3255619564_2,4.67
:3255619564_3,12.19
:3255619564_4,13.75
:3255619564_5,4.67
:3255619564_6,12.48
:3255619564_7,14.09
:3255619564_8,5.67
:3255619573_0,4.67
:3256906590_0,5.17
:3256906590_1,2.34
:3256906590_4,2.34
:3256906590_2,5.48
:3256906590_3,2.34
:3256906590_5,2.34
:3256906593_0,6.40
:3256906593_1,2.34
:3256906593_6,2.34
:3256906593_2,6.05
:3256906593_3,2.34
:3256906593_7,2.34
:3256906593_4,5.54
:3256906593_5,7.92
:3256906600_0,5.29
:3256906600_1,8.99
:3256906600_2,4.95
:3256906600_3,8.33
:3256906600_4,10.07
:3256906600_5,4.67
:3256906600_6,4.98
:3256906600_7,9.05
:3256906600_8,4.67
:3256906602_0,9.79
:3256906602_1,9.74
:3256906602_2,4.67
:3256906602_3,6.93
:3256906602_4,10.32
:3256906602_5,4.67
:3266205561_0,5.17
:3266205561_1,2.34
:3266205561_4,2.34
:3266205561_2,5.13
:3266205561_3,2.34
:3266205561_5,2.34
:3275570761_0,5.00
:3288082763_0,10.80
:3288082763_1,16.32
:3288082763_2,4.67
:3288082763_3,6.67
:3288082763_4,12.12
:3288082763_5,2.34
:3288082763_9,2.34
:3288082763_6,12.12
:3288082763_7,5.22
:3288082763_8,2.34
:3288082763_10,7.86
:3288082763_11,2.34
:3288082767_0,10.19
:3288082767_1,11.94
:3288082767_2,2.34
:3288082767_9,2.34
:3288082767_3,11.94
:3288082767_4,6.83
:3288082767_5,2.34
:3288082767_10,9.21
:3288082767_11,2.34
:3288082767_6,6.59
:3288082767_7,12.71
:3288082767_8,4.67
:3299599921_0,3.02
:3299599941_0,31.00
:3299599941_1,31.01
:3299599945_0,26.78
:3299599945_1,40.99
:3299599954_0,27.19
:3299599954_1,27.19
:3299599955_0,2.76
:3299599957_0,23.59
:3299599957_1,23.59
:3299599959_0,28.17
:3299599959_1,28.19
:3299600780_0,2.79
:3299600780_1,2.82
:3299600781_0,33.48
:3299600781_1,33.48
:3299600787_0,2.82
:3299600787_1,2.83
:3301623324_0,20.88
:3301623324_1,20.88
:3301623330_0,2.87
:3301623333_0,2.74
:3301623333_1,2.72
:3301623336_0,2.87
:3301623337_0,32.58
:3301623337_1,32.58
:3301623340_0,2.81
:3301623340_1,2.80
:3301661951_0,27.32
:3301661951_1,27.30
:3301666362_0,31.37
:3301666362_1,31.48
:3301666362_2,31.62
:3301666366_0,28.17
:3301666366_1,31.10
:3301666389_0,28.08
:3301666389_1,28.08
:3301666390_0,35.48
:3301666390_1,35.42
:3301666394_0,2.81
:3301666395_0,3.02
:3301666395_1,3.02
:3301666397_0,20.05
:3301666397_1,19.50
:3301666398_0,2.24
:3301666398_1,2.25
:3301666400_0,54.76
:3301666400_1,54.10
:3301666408_0,43.30
:3301666408_1,43.30
:3301666409_0,33.14
:3301666409_1,33.13
:3301666417_0,33.02
:3301666417_1,33.02
:3301666427_0,36.28
:3301666427_1,36.27
:3301666428_0,33.08
:3301666428_1,33.08
:3301666432_0,6.24
:3301666432_1,9.42
:3301666432_2,6.24
:3301666457_0,2.85
:3301666457_1,2.84
:3340737397_0,12.13
:3340737397_1,16.44
:3340737397_2,4.67
:3340737397_3,6.71
:3340737397_4,13.19
:3340737397_5,4.67
