edge_id,length
:-19970_4,13.00
:-19970_5,5.57
:-19970_6,9.56
:-19982_0,4.90
:-19982_1,5.36
:-19994_0,9.43
:-19994_1,4.85
:-19994_6,5.51
:-19994_2,5.77
:-19994_3,11.17
:-19994_4,5.20
:-19994_5,9.54
:-20018_0,9.27
:-20018_1,5.10
:-20018_6,5.10
:-20018_2,4.97
:-20018_3,10.19
:-20018_4,4.97
:-20018_5,9.42
:-20030_0,5.70
:-20030_1,9.60
:-20030_2,9.64
:-20030_3,5.47
:-20030_6,5.70
:-20030_4,5.20
:-20030_5,10.46
:-20042_0,4.97
:-20042_1,5.27
:-20042_2,8.69
:-20048_0,3.58
:-20048_1,4.03
:-20064_0,3.13
:-20064_1,1.45
:-20066_0,10.35
:-20066_1,13.73
:-20066_2,14.03
:-20066_3,5.93
:-20066_4,13.35
:-20066_5,6.74
:-20066_12,7.29
:-20066_6,10.32
:-20066_7,13.36
:-20066_8,12.29
:-20066_9,5.48
:-20066_10,13.71
:-20066_11,6.94
:-20066_13,7.09
:-20076_0,6.17
:-20076_1,16.68
:-20076_2,13.76
:-20076_3,5.12
:-20076_4,10.45
:-20076_6,4.87
:-20076_14,8.89
:-20076_7,5.97
:-20076_8,16.52
:-20076_9,13.41
:-20076_10,5.06
:-20076_11,10.45
:-20076_13,4.69
:-20076_15,9.01
:-20080_0,6.20
:-20080_2,6.20
:-20080_4,5.01
:-20080_5,10.92
:-20082_0,9.47
:-20082_1,5.18
:-20082_6,5.18
:-20082_2,5.01
:-20082_3,10.31
:-20082_4,5.05
:-20082_5,9.49
:-20090_0,9.72
:-20090_2,4.86
:-20090_8,9.12
:-20090_3,5.16
:-20090_4,13.07
:-20090_5,5.53
:-20090_6,9.60
:-20104_0,10.37
:-20104_2,3.55
:-20104_8,9.79
:-20104_3,6.97
:-20104_4,16.12
:-20104_5,5.55
:-20104_6,10.12
:-20112_0,5.08
:-20112_1,13.21
:-20112_2,8.94
:-20112_3,10.85
:-20112_4,8.74
:-20112_6,5.23
:-20112_7,9.60
:-20132_0,5.19
:-20132_1,17.27
:-20132_3,5.66
:-20132_4,9.66
:-20132_7,9.86
:-20132_10,4.71
:-20132_11,12.62
:-20140_0,9.21
:-20140_1,5.18
:-20140_6,5.18
:-20140_2,5.01
:-20140_3,10.18
:-20140_4,5.12
:-20140_5,9.41
:-20196_0,9.62
:-20196_1,5.14
:-20196_6,5.28
:-20196_2,5.42
:-20196_3,10.86
:-20196_4,5.13
:-20196_5,9.56
:-202_0,5.16
:-202_1,6.94
:-202_3,4.75
:-20208_0,5.06
:-20208_1,9.62
:-20208_3,9.86
:-20208_5,4.53
:-20208_8,8.65
:-20208_6,5.16
:-20208_7,13.44
:-20236_0,33.92
:-20236_1,34.62
:-20240_0,5.19
:-20240_1,9.45
:-20240_2,9.32
:-20240_3,5.24
:-20240_6,5.24
:-20240_4,5.04
:-20240_5,10.24
:-20250_0,8.18
:-20250_3,3.62
:-20250_11,11.97
:-20250_4,5.02
:-20250_5,17.29
:-20250_7,4.97
:-20250_8,9.07
:-20256_0,5.04
:-20256_1,9.45
:-20256_2,9.33
:-20256_3,5.03
:-20256_6,5.22
:-20256_4,5.20
:-20256_5,10.50
:-20258_0,5.81
:-20258_1,9.52
:-20258_2,9.34
:-20258_3,5.21
:-20258_6,5.97
:-20258_4,5.20
:-20258_5,10.32
:-20266_0,13.27
:-20266_1,13.28
:-20304_0,14.36
:-20304_3,4.92
:-20304_11,12.85
:-20304_4,5.26
:-20304_5,19.46
:-20304_7,4.97
:-20304_8,15.52
:-20312_0,9.72
:-20312_1,5.50
:-20312_6,6.48
:-20312_2,5.40
:-20312_3,10.62
:-20312_4,6.48
:-20312_5,9.78
:-20318_0,9.66
:-20318_1,5.19
:-20318_6,5.25
:-20318_2,5.40
:-20318_3,10.85
:-20318_4,5.13
:-20318_5,9.57
:-20342_0,5.47
:-20342_1,9.54
:-20342_2,9.53
:-20342_3,5.44
:-20342_6,5.44
:-20342_4,5.13
:-20342_5,10.38
:-2036_0,6.97
:-2036_1,7.69
:-20366_0,10.66
:-20366_1,5.24
:-20366_6,5.77
:-20366_2,5.74
:-20366_3,11.61
:-20366_4,5.30
:-20366_5,9.97
:-20368_0,4.89
:-20368_1,18.49
:-20368_3,5.04
:-20368_4,15.01
:-20368_7,12.72
:-20368_10,5.34
:-20368_11,12.06
:-20372_0,5.05
:-20372_1,9.50
:-20372_2,6.64
:-20372_3,9.87
:-20372_4,8.93
:-20372_5,9.49
:-20372_6,5.08
:-20372_9,5.25
:-20372_7,5.18
:-20372_8,10.54
:-20376_0,9.62
:-20376_1,8.20
:-20376_2,1.27
:-20376_3,6.82
:-20388_0,16.37
:-20388_1,15.84
:-20388_2,5.03
:-20388_3,4.56
:-20388_6,11.15
:-20388_4,8.26
:-20388_5,16.13
:-204_0,5.09
:-204_1,16.22
:-204_2,13.46
:-204_3,5.17
:-204_4,9.86
:-204_6,4.35
:-204_14,8.97
:-204_7,5.83
:-204_8,16.45
:-204_9,13.46
:-204_10,5.46
:-204_11,10.58
:-204_13,5.03
:-204_15,8.60
:-20400_0,5.09
:-20400_1,9.19
:-20400_2,8.50
:-20400_3,5.04
:-20400_6,5.04
:-20400_4,4.94
:-20400_5,9.82
:-20436_0,9.42
:-20436_1,5.07
:-20436_6,5.22
:-20436_2,5.16
:-20436_3,10.48
:-20436_4,5.04
:-20436_5,9.48
:-20454_0,9.87
:-20454_3,2.22
:-20454_11,12.77
:-20454_4,5.37
:-20454_5,21.17
:-20454_7,5.31
:-20454_8,9.70
:-20456_0,6.04
:-20456_1,8.35
:-20456_3,5.13
:-2046_0,4.79
:-2046_1,5.05
:-2046_2,6.77
:-20460_0,1.64
:-20460_1,0.53
:-20484_0,9.30
:-20484_2,3.79
:-20484_8,9.07
:-20484_3,5.77
:-20484_4,14.28
:-20484_5,5.21
:-20484_6,9.50
:-20496_0,5.05
:-20496_1,16.41
:-20496_2,6.61
:-20496_3,6.32
:-20496_4,5.23
:-20496_5,6.49
:-2050_0,9.59
:-2050_1,5.24
:-2050_6,5.14
:-2050_2,5.19
:-2050_3,10.58
:-2050_4,5.06
:-2050_5,9.53
:-20508_0,6.16
:-20508_1,5.00
:-2052_0,5.37
:-2052_1,13.30
:-2052_2,6.27
:-2052_3,9.93
:-2052_5,10.35
:-2052_7,5.41
:-2052_8,9.75
:-20538_0,5.00
:-20538_1,9.50
:-20538_2,9.49
:-20538_3,5.26
:-20538_6,5.05
:-20538_4,5.01
:-20538_5,10.33
:-20566_0,11.41
:-20566_1,17.53
:-20566_4,15.34
:-20566_6,3.65
:-20566_10,17.07
:-20566_7,4.73
:-20566_8,23.21
:-2060_0,8.33
:-2060_3,14.89
:-2060_4,5.49
:-2060_5,8.83
:-20600_0,6.71
:-20600_2,5.18
:-20600_3,10.91
:-20600_4,6.39
:-20604_0,0.11
:-20604_2,0.18
:-20624_0,5.65
:-20624_1,10.78
:-20624_2,5.11
:-20624_3,9.28
:-20624_4,8.69
:-20624_5,4.21
:-20624_6,5.75
:-20648_0,9.53
:-20648_1,5.29
:-20648_6,5.04
:-20648_2,5.01
:-20648_3,10.35
:-20648_4,5.01
:-20648_5,9.51
:-20650_0,8.67
:-20650_1,5.34
:-20650_6,6.09
:-20650_2,5.26
:-20650_3,10.04
:-20650_4,6.26
:-20650_5,9.44
:-20674_0,6.40
:-20674_1,23.56
:-20674_4,7.27
:-20674_16,14.47
:-20674_5,6.70
:-20674_6,25.47
:-20674_7,13.09
:-20674_17,9.56
:-20674_8,5.16
:-20674_9,23.06
:-20674_12,7.67
:-20674_18,14.64
:-20674_13,5.71
:-20674_14,23.66
:-20674_15,13.12
:-20674_19,8.03
:-20684_0,5.05
:-20684_1,6.20
:-20684_2,6.20
:-20684_3,2.89
:-20684_4,4.96
:-20696_0,7.43
:-20696_2,7.13
:-20696_4,12.81
:-20714_0,7.47
:-20714_1,8.48
:-20714_4,8.53
:-20714_7,4.13
:-20714_8,12.29
:-20722_0,8.09
:-20722_1,15.92
:-20722_2,5.51
:-20722_3,16.95
:-20722_4,17.65
:-20722_5,15.04
:-20740_0,6.20
:-20740_1,25.31
:-20740_2,24.34
:-20740_4,5.18
:-20740_5,23.47
:-20740_8,5.85
:-20740_15,13.82
:-20740_9,11.98
:-20740_10,24.95
:-20740_13,9.46
:-20740_16,14.31
:-20740_17,13.90
:-20754_0,9.72
:-20754_1,5.33
:-20754_6,5.11
:-20754_2,5.20
:-20754_3,10.64
:-20754_4,5.08
:-20754_5,9.57
:-20780_0,6.25
:-20780_1,10.47
:-20780_2,11.28
:-20780_3,5.23
:-20780_4,10.29
:-20780_5,5.65
:-20780_12,5.41
:-20780_6,6.16
:-20780_7,10.25
:-20780_8,10.66
:-20780_9,5.08
:-20780_10,10.44
:-20780_11,5.57
:-20780_13,5.50
:-20782_0,5.28
:-20782_1,10.02
:-20782_2,10.72
:-20782_3,6.07
:-20782_4,9.86
:-20782_5,4.96
:-20782_12,5.32
:-20782_6,5.40
:-20782_7,10.99
:-20782_8,11.14
:-20782_9,5.50
:-20782_10,9.97
:-20782_11,5.61
:-20782_13,5.86
:-20798_0,4.79
:-20798_1,5.12
:-20814_0,9.19
:-20814_1,5.08
:-20814_6,5.81
:-20814_2,5.14
:-20814_3,10.21
:-20814_4,5.59
:-20814_5,9.44
:-20824_0,5.18
:-20824_1,9.51
:-20824_2,9.51
:-20824_3,5.27
:-20824_6,5.27
:-20824_4,5.05
:-20824_5,10.34
:-20830_0,9.54
:-20830_1,5.30
:-20830_6,5.05
:-20830_2,5.01
:-20830_3,10.34
:-20830_4,5.02
:-20830_5,9.51
:-20854_0,5.45
:-20854_1,9.82
:-20854_2,10.27
:-20854_3,5.45
:-20854_4,10.10
:-20854_5,5.45
:-20854_12,5.24
:-20854_6,5.56
:-20854_7,10.40
:-20854_8,11.19
:-20854_9,5.21
:-20854_10,9.72
:-20854_11,5.19
:-20854_13,5.64
:-20860_0,6.29
:-20860_3,5.12
:-20860_4,16.04
:-20860_6,6.24
:-20864_0,5.92
:-20864_3,5.11
:-20864_4,16.07
:-20864_6,6.12
:-20892_0,10.46
:-20892_3,11.25
:-20892_6,21.14
:-20904_0,5.16
:-20904_1,16.41
:-20904_6,3.42
:-20904_2,7.64
:-20904_3,6.67
:-20904_4,6.05
:-20904_5,5.80
:-20908_0,22.01
:-20908_2,7.90
:-20908_4,12.91
:-20908_5,17.20
:-2092_0,5.51
:-2092_1,10.81
:-2092_2,5.12
:-2092_3,9.44
:-2092_4,9.20
:-2092_5,4.74
:-2092_6,5.47
:-20920_0,5.26
:-20920_1,10.71
:-20920_2,5.09
:-20920_3,9.57
:-20920_4,9.70
:-20920_5,5.29
:-20920_6,5.16
:-20934_0,5.87
:-20934_1,11.36
:-20934_2,5.25
:-20934_3,9.63
:-20934_4,9.67
:-20934_5,4.89
:-20934_6,5.61
:-20938_0,6.38
:-20938_1,5.32
:-20966_0,6.54
:-20966_1,9.76
:-20966_2,9.60
:-20966_3,5.40
:-20966_6,6.61
:-20966_4,5.41
:-20966_5,10.57
:-20984_0,5.33
:-20984_1,9.91
:-20984_3,10.73
:-20984_5,5.17
:-20984_8,8.74
:-20984_6,5.14
:-20984_7,13.49
:-20994_0,16.73
:-20994_3,4.71
:-20994_11,14.28
:-20994_4,7.71
:-20994_5,22.96
:-20994_7,5.33
:-20994_8,16.58
:-2100_0,5.11
:-2100_1,9.69
:-2100_2,5.37
:-2100_12,5.17
:-2100_3,5.35
:-2100_4,9.67
:-2100_5,10.27
:-2100_6,4.99
:-2100_7,9.84
:-2100_8,5.36
:-2100_13,5.19
:-2100_9,5.40
:-2100_10,9.85
:-2100_11,10.78
:-21042_0,6.32
:-21042_1,24.71
:-21042_2,10.09
:-21042_16,12.59
:-21042_3,10.49
:-21042_4,22.91
:-21042_7,7.77
:-21042_17,14.55
:-21042_8,5.13
:-21042_9,24.67
:-21042_10,12.19
:-21042_18,9.23
:-21042_11,6.60
:-21042_12,22.83
:-21042_15,6.75
:-21042_19,13.73
:-21044_0,6.49
:-21044_1,9.70
:-21044_4,8.60
:-21044_7,4.85
:-21044_11,13.21
:-21044_8,5.30
:-21044_9,16.68
:-21046_0,5.51
:-21046_1,9.82
:-21046_2,4.88
:-21046_3,8.59
:-21046_4,6.08
:-21046_5,3.92
:-21046_6,4.62
:-21056_0,9.36
:-21056_1,4.94
:-21056_6,5.35
:-21056_2,5.45
:-21056_3,10.80
:-21056_4,5.11
:-21056_5,9.48
:-21058_0,6.24
:-21058_1,10.45
:-21058_3,4.54
:-21058_14,8.72
:-21058_4,5.03
:-21058_5,16.75
:-21058_6,13.79
:-21058_7,5.92
:-21058_8,10.47
:-21058_10,4.80
:-21058_15,9.12
:-21058_11,5.15
:-21058_12,16.45
:-21058_13,13.69
:-21092_0,5.14
:-21092_1,10.38
:-21092_2,5.50
:-21092_3,9.54
:-21092_4,9.54
:-21092_5,5.46
:-21092_6,5.46
:-21102_0,9.27
:-21102_1,5.09
:-21102_6,5.11
:-21102_2,4.99
:-21102_3,10.23
:-21102_4,4.98
:-21102_5,9.42
:-21132_0,5.01
:-21132_1,6.22
:-21136_0,7.00
:-21136_1,10.03
:-21136_3,10.03
:-21136_5,5.65
:-21136_8,10.51
:-21136_6,5.56
:-21136_7,13.19
:-21138_0,5.13
:-21138_1,9.66
:-21138_3,9.93
:-21138_5,4.37
:-21138_8,8.80
:-21138_6,5.41
:-21138_7,13.84
:-2114_0,6.52
:-2114_1,1.63
:-2114_4,3.45
:-2114_2,5.16
:-2114_3,6.52
:-21140_0,5.06
:-21140_1,16.15
:-21140_2,16.22
:-21140_3,13.28
:-21140_4,5.36
:-21140_5,13.42
:-21152_0,6.95
:-21152_1,17.13
:-21152_3,6.18
:-21152_14,9.63
:-21152_4,5.15
:-21152_5,17.41
:-21152_6,6.94
:-21152_15,9.86
:-21152_7,6.60
:-21152_8,17.43
:-21152_10,6.68
:-21152_16,10.26
:-21152_11,5.17
:-21152_12,17.13
:-21152_13,6.58
:-21152_17,10.22
:-21158_0,5.11
:-21158_1,2.77
:-21158_2,5.16
:-21158_3,6.45
:-2116_0,9.52
:-2116_2,4.05
:-2116_9,11.86
:-2116_3,5.00
:-2116_4,17.53
:-2116_6,4.93
:-2116_7,9.51
:-21170_0,4.95
:-21170_1,9.76
:-21170_2,4.06
:-21170_9,5.14
:-21170_3,5.63
:-21170_4,7.39
:-21170_5,4.75
:-21170_10,4.95
:-21170_6,6.67
:-21170_7,10.70
:-21170_8,10.07
:-21182_0,5.01
:-21182_1,10.32
:-21182_2,5.03
:-21182_3,9.50
:-21182_4,9.50
:-21182_5,5.28
:-21182_6,5.07
:-21184_0,5.13
:-21184_1,9.54
:-21184_4,9.62
:-21184_7,4.21
:-21184_11,12.08
:-21184_8,5.04
:-21184_9,17.45
:-212_0,9.23
:-212_1,4.91
:-212_6,5.30
:-212_2,5.41
:-212_3,10.71
:-212_4,5.09
:-212_5,9.43
:-21200_0,10.01
:-21200_3,19.47
:-21200_5,9.75
:-21238_0,6.33
:-21238_1,3.88
:-21238_6,4.79
:-21238_2,5.83
:-21238_3,10.27
:-21238_4,4.99
:-21238_5,8.73
:-2126_0,5.07
:-2126_1,9.32
:-2126_3,8.90
:-2126_5,3.95
:-2126_8,8.83
:-2126_6,5.31
:-2126_7,13.48
:-21264_0,8.85
:-21264_2,4.94
:-21264_7,9.86
:-21264_3,5.30
:-21264_4,12.63
:-21264_5,6.14
:-21264_6,9.28
:-21282_0,9.06
:-21282_1,4.63
:-21282_6,5.51
:-21282_2,5.49
:-21282_3,10.74
:-21282_4,5.10
:-21282_5,9.39
:-21288_0,5.77
:-21288_1,16.05
:-21288_2,15.87
:-21288_3,13.46
:-21288_4,5.07
:-21288_5,13.18
:-21302_0,5.32
:-21302_1,17.19
:-21302_3,6.13
:-21302_4,9.79
:-21302_7,10.01
:-21302_10,5.10
:-21302_11,13.10
:-21304_0,5.10
:-21304_1,9.49
:-21304_2,9.41
:-21304_3,4.97
:-21304_6,5.33
:-21304_4,5.40
:-21304_5,10.76
:-2134_0,5.26
:-2134_1,13.24
:-2134_2,5.87
:-2134_3,9.80
:-2134_5,10.19
:-2134_7,5.18
:-2134_8,9.38
:-21348_0,8.15
:-21348_1,11.21
:-21348_2,5.10
:-21348_12,5.22
:-21348_3,5.12
:-21348_4,12.01
:-21348_5,11.87
:-21348_6,6.47
:-21348_7,11.22
:-21348_8,5.81
:-21348_13,7.07
:-21348_9,5.63
:-21348_10,10.52
:-21348_11,11.93
:-21376_0,9.42
:-21376_1,5.05
:-21376_6,5.25
:-21376_2,5.21
:-21376_3,10.55
:-21376_4,5.05
:-21376_5,9.48
:-21386_0,5.18
:-21386_1,13.27
:-21386_2,5.03
:-21386_3,9.31
:-21386_5,8.91
:-21386_7,4.06
:-21386_8,8.76
:-21396_0,5.19
:-21396_1,13.36
:-21396_2,5.05
:-21396_3,9.44
:-21396_5,9.30
:-21396_7,4.23
:-21396_8,8.73
:-21416_0,5.25
:-21416_1,9.61
:-21416_2,9.54
:-21416_3,4.84
:-21416_6,5.60
:-21416_4,5.94
:-21416_5,11.39
:-21450_0,9.50
:-21450_2,4.32
:-21450_8,8.72
:-21450_3,5.20
:-21450_4,13.42
:-21450_5,5.06
:-21450_6,9.51
:-21454_0,9.26
:-21454_1,5.14
:-21454_6,5.46
:-21454_2,5.06
:-21454_3,10.22
:-21454_4,5.30
:-21454_5,9.43
:-2146_0,5.98
:-2146_1,2.91
:-2146_4,4.88
:-2146_2,4.98
:-2146_3,6.13
:-21474_0,8.70
:-21474_2,4.33
:-21474_8,8.92
:-21474_3,5.03
:-21474_4,12.74
:-21474_5,5.19
:-21474_6,9.24
:-21476_0,5.15
:-21476_1,13.06
:-21476_3,5.29
:-21476_14,10.12
:-21476_4,8.91
:-21476_5,18.33
:-21476_6,15.68
:-21476_7,5.48
:-21476_8,12.69
:-21476_10,5.90
:-21476_15,9.82
:-21476_11,8.80
:-21476_12,17.80
:-21476_13,13.95
:-2148_0,9.63
:-2148_1,5.41
:-2148_6,5.17
:-2148_2,5.06
:-2148_3,10.40
:-2148_4,5.17
:-2148_5,9.55
:-21480_0,4.93
:-21480_1,9.67
:-21480_2,10.00
:-21480_3,6.20
:-21480_6,4.96
:-21480_4,5.51
:-21480_5,10.45
:-21500_0,4.93
:-21500_1,9.30
:-21500_2,8.91
:-21500_3,4.81
:-21500_6,5.22
:-21500_4,4.94
:-21500_5,10.04
:-21512_0,5.26
:-21512_1,8.61
:-21512_2,7.66
:-21512_4,4.48
:-21512_7,8.71
:-21512_5,5.02
:-21512_6,12.30
:-21522_0,7.51
:-21522_1,16.47
:-21522_3,7.47
:-21522_11,3.81
:-21522_5,9.85
:-21522_7,5.81
:-21522_12,10.79
:-21522_8,5.13
:-21522_9,17.45
:-21530_0,5.42
:-21530_1,13.73
:-21530_2,5.11
:-21530_3,9.44
:-21530_5,9.25
:-21530_7,4.03
:-21530_8,8.87
:-21534_0,6.16
:-21534_1,5.05
:-21534_2,7.94
:-21534_3,6.19
:-2158_0,7.79
:-2158_1,16.01
:-2158_2,16.30
:-2158_3,15.49
:-2158_4,7.61
:-2158_6,4.47
:-2158_7,11.08
:-21588_0,5.26
:-21588_2,25.20
:-21588_8,3.39
:-21588_3,8.28
:-21588_4,11.73
:-21588_5,8.23
:-21588_6,4.92
:-21596_0,9.76
:-21596_1,5.26
:-21596_2,9.31
:-216_0,31.79
:-216_1,32.10
:-216_2,14.33
:-216_4,22.90
:-216_3,13.21
:-21698_0,6.95
:-21698_1,9.75
:-21698_2,9.10
:-21698_3,5.59
:-21698_6,6.65
:-21698_4,5.47
:-21698_5,10.37
:-21748_0,5.14
:-21748_1,10.50
:-21748_2,5.04
:-21748_3,9.51
:-21748_4,9.52
:-21748_5,5.21
:-21748_6,5.13
:-21774_0,14.28
:-21774_2,19.99
:-21774_5,13.34
:-21778_0,2.79
:-21778_3,0.13
:-21786_0,5.85
:-21786_1,9.82
:-21786_2,10.30
:-21786_3,5.98
:-21786_6,5.60
:-21786_4,5.30
:-21786_5,10.84
:-21876_0,8.01
:-21876_1,5.02
:-21876_6,5.01
:-21876_2,4.93
:-21876_3,9.57
:-21876_4,5.19
:-21876_5,9.06
:-21938_0,0.46
:-21938_1,0.27
:-21938_2,3.58
:-21940_0,5.84
:-21940_1,9.91
:-21940_2,5.26
:-21940_12,5.07
:-21940_3,5.04
:-21940_4,10.17
:-21940_5,10.70
:-21940_6,5.34
:-21940_7,9.90
:-21940_8,5.49
:-21940_13,5.49
:-21940_9,5.16
:-21940_10,9.72
:-21940_11,10.69
:-21944_0,7.83
:-21944_1,12.76
:-21944_2,4.94
:-21944_3,10.35
:-21944_5,5.77
:-21944_7,4.15
:-21944_8,8.34
:-21950_0,11.63
:-21950_1,5.14
:-21950_6,6.70
:-21950_2,7.22
:-21950_3,13.40
:-21950_4,5.77
:-21950_5,10.59
:-21958_0,7.27
:-21958_2,22.41
:-21958_3,5.05
:-21958_16,15.43
:-21958_4,5.57
:-21958_5,22.87
:-21958_6,22.38
:-21958_7,12.28
:-21958_8,21.50
:-21958_10,20.13
:-21958_11,6.45
:-21958_12,23.12
:-21958_14,21.80
:-2196_0,5.03
:-2196_1,16.00
:-2196_3,15.79
:-2196_5,6.03
:-2196_8,9.55
:-2196_6,5.37
:-2196_7,15.86
:-21970_0,9.38
:-21970_1,5.05
:-21970_6,5.22
:-21970_2,5.16
:-21970_3,10.48
:-21970_4,5.04
:-21970_5,9.46
:-22000_0,26.95
:-22000_1,36.70
:-22000_2,8.51
:-22000_3,29.71
:-22000_5,29.57
:-22000_7,30.44
:-22008_0,6.72
:-22008_1,16.91
:-22008_2,14.08
:-22008_3,5.17
:-22008_4,10.97
:-22008_6,4.21
:-22008_14,9.41
:-22008_7,6.52
:-22008_8,16.73
:-22008_9,14.51
:-22008_10,5.13
:-22008_11,11.07
:-22008_13,4.90
:-22008_15,9.19
:-22022_0,6.39
:-22022_1,5.30
:-22022_2,9.55
:-22038_0,5.57
:-22038_1,10.13
:-22038_3,11.30
:-22038_5,5.02
:-22038_8,9.36
:-22038_6,5.23
:-22038_7,13.70
:-22042_0,6.53
:-22042_1,12.35
:-22042_4,13.28
:-22042_15,9.20
:-22042_5,5.64
:-22042_6,23.73
:-22042_7,15.99
:-22042_8,5.86
:-22042_9,12.41
:-22042_11,2.63
:-22042_16,12.79
:-22042_12,6.13
:-22042_13,24.04
:-22042_14,19.71
:-22046_0,5.74
:-22046_1,13.36
:-22046_2,7.64
:-22046_3,10.32
:-22046_5,10.29
:-22046_7,6.03
:-22046_8,11.07
:-22050_0,5.10
:-22050_1,6.48
:-22050_3,5.68
:-22050_4,16.20
:-22050_5,10.89
:-22050_6,7.04
:-22050_8,2.83
:-22050_9,8.20
:-22054_0,9.30
:-22054_1,5.06
:-22054_6,5.16
:-22054_2,5.08
:-22054_3,10.35
:-22054_4,5.01
:-22054_5,9.43
:-22058_0,5.13
:-22058_1,9.62
:-22058_2,9.84
:-22058_3,5.34
:-22058_6,5.19
:-22058_4,5.37
:-22058_5,10.88
:-22084_0,7.93
:-22084_1,10.46
:-22084_2,10.37
:-22084_3,5.94
:-22084_6,7.63
:-22084_4,5.81
:-22084_5,11.29
:-22090_0,7.41
:-22090_1,4.69
:-22090_6,4.69
:-22090_2,4.78
:-22090_3,9.26
:-22090_4,4.84
:-22090_5,8.86
:-22094_0,3.20
:-22094_1,4.53
:-22098_0,5.78
:-22098_1,5.30
:-22106_0,7.38
:-22106_1,11.33
:-22106_2,12.35
:-22106_3,5.50
:-22106_4,10.78
:-22106_5,6.16
:-22106_12,5.29
:-22106_6,6.26
:-22106_7,10.26
:-22106_8,10.23
:-22106_9,4.98
:-22106_10,10.93
:-22106_11,5.37
:-22106_13,6.20
:-2212_0,12.20
:-2212_1,5.03
:-2212_6,7.33
:-2212_2,8.01
:-2212_3,14.33
:-2212_4,6.02
:-2212_5,11.05
:-22152_0,9.22
:-22152_1,4.75
:-22152_6,5.47
:-22152_2,5.53
:-22152_3,10.83
:-22152_4,5.12
:-22152_5,9.44
:-22168_0,6.24
:-22168_1,3.12
:-22168_4,4.81
:-22168_2,5.04
:-22168_3,6.21
:-22198_0,7.17
:-22198_1,23.19
:-22198_2,8.68
:-22198_16,10.19
:-22198_3,8.48
:-22198_4,16.01
:-22198_7,5.88
:-22198_17,13.08
:-22198_8,5.06
:-22198_9,23.05
:-22198_10,8.48
:-22198_18,9.91
:-22198_11,5.55
:-22198_12,16.08
:-22198_15,5.44
:-22198_19,12.51
:-22230_0,5.00
:-22230_1,10.18
:-22230_2,5.08
:-22230_3,9.40
:-22230_4,9.20
:-22230_5,5.16
:-22230_6,5.16
:-22244_0,9.17
:-22244_1,4.70
:-22244_6,5.50
:-22244_2,5.53
:-22244_3,10.83
:-22244_4,5.12
:-22244_5,9.43
:-22248_0,5.83
:-22248_1,10.80
:-22248_2,5.11
:-22248_3,9.19
:-22248_4,8.16
:-22248_5,4.46
:-22248_6,5.24
:-22254_0,8.86
:-22254_1,4.69
:-22254_6,5.31
:-22254_2,5.05
:-22254_3,10.16
:-22254_4,4.96
:-22254_5,9.29
:-22260_0,6.29
:-22260_1,3.09
:-22260_4,4.78
:-22260_2,5.02
:-22260_3,6.23
:-22268_0,7.15
:-22268_2,4.32
:-22268_3,15.04
:-22268_4,4.32
:-22268_5,15.04
:-22268_6,5.28
:-22270_0,5.08
:-22270_1,9.54
:-22270_2,10.29
:-22270_3,5.02
:-22270_4,9.58
:-22270_5,5.29
:-22270_12,5.08
:-22270_6,5.09
:-22270_7,9.62
:-22270_8,10.46
:-22270_9,5.03
:-22270_10,9.53
:-22270_11,5.22
:-22270_13,5.16
:-22272_0,1.15
:-22272_3,6.74
:-22272_1,9.49
:-22272_2,7.95
:-22282_0,9.90
:-22282_2,3.67
:-22282_8,9.45
:-22282_3,6.43
:-22282_4,15.31
:-22282_5,5.40
:-22282_6,9.83
:-22284_0,9.42
:-22284_1,10.23
:-22318_0,13.44
:-22318_1,16.55
:-22318_2,6.38
:-22318_12,9.62
:-22318_3,6.49
:-22318_4,16.28
:-22318_5,17.14
:-22318_6,14.89
:-22318_7,16.93
:-22318_8,7.02
:-22318_13,7.50
:-22318_9,6.07
:-22318_10,17.08
:-22318_11,16.97
:-22330_0,7.06
:-22330_2,7.58
:-22330_3,15.53
:-22330_4,7.58
:-22330_5,15.53
:-22336_0,9.48
:-22336_1,5.27
:-22336_6,5.07
:-22336_2,5.00
:-22336_3,10.31
:-22336_4,5.02
:-22336_5,9.49
:-22350_0,9.52
:-22350_1,5.22
:-22350_6,5.13
:-22350_2,5.14
:-22350_3,10.50
:-22350_4,5.04
:-22350_5,9.51
:-22374_0,8.33
:-22374_1,5.06
:-22374_6,5.06
:-22374_2,4.95
:-22374_3,9.73
:-22374_4,5.18
:-22374_5,9.14
:-22384_0,8.95
:-22384_2,4.32
:-22384_8,8.72
:-22384_3,4.99
:-22384_4,12.88
:-22384_5,5.04
:-22384_6,9.32
:-22386_0,9.84
:-22386_1,5.13
:-22386_6,5.45
:-22386_2,5.77
:-22386_3,11.32
:-22386_4,5.24
:-22386_5,9.67
:-22390_0,5.05
:-22390_1,12.47
:-22390_2,5.34
:-22390_3,9.06
:-22390_5,8.13
:-22390_7,4.25
:-22390_8,9.13
:-22396_0,5.91
:-22396_1,22.86
:-22396_2,15.17
:-22396_3,9.50
:-22396_6,4.01
:-22396_13,11.97
:-22396_7,5.04
:-22396_8,16.10
:-22396_9,5.01
:-22396_10,9.50
:-224_0,9.77
:-224_1,12.09
:-224_2,6.48
:-224_3,8.20
:-224_4,12.01
:-224_5,8.52
:-22410_0,9.56
:-22410_1,5.49
:-22410_6,5.49
